OrderID,CustomerID,Product,Category,Quantity,UnitPrice,Sales,Profit,OrderDate
1830,141,Plum Serum,Skincare,4,745,2980,576.6,16-08-2017
1831,57,Lakme Lipstick,Makeup,2,1285,2570,345.13,17-02-2018
1832,254,Nykaa Nail Polish,Makeup,4,591,2364,739.24,30-04-2021
1833,191,LOreal Shampoo,Haircare,3,395,1185,148.92,18-06-2017
1834,2,Himalaya Face Pack,Skincare,1,1499,1499,225.43,29-09-2017
1835,41,Colorbar Eyeliner,Makeup,4,515,2060,347.35,07-12-2022
1836,10,Nykaa Nail Polish,Makeup,4,233,932,251.84,12-12-2020
1837,169,Minimalist Sunscreen,Skincare,3,892,2676,917.91,01-02-2018
1838,49,Himalaya Face Pack,Skincare,2,672,1344,245.38,27-01-2018
1839,251,Himalaya Face Pack,Skincare,4,1484,5936,1711.7,11-05-2018
1840,263,Biotique Cream,Skincare,1,834,834,180.41,20-08-2022
1841,155,Mamaearth Face Wash,Skincare,4,1318,5272,1812.64,28-10-2021
1842,158,Lakme Lipstick,Makeup,5,1364,6820,999.22,08-11-2017
1843,255,Plum Serum,Skincare,4,1300,5200,1818.2,28-06-2022
1844,179,LOreal Shampoo,Haircare,1,1231,1231,272.16,21-11-2020
1845,277,Maybelline Mascara,Makeup,1,977,977,229.82,23-02-2022
1846,285,Minimalist Sunscreen,Skincare,2,1003,2006,692.29,29-04-2019
1847,294,Biotique Cream,Skincare,4,1143,4572,1202.91,23-10-2018
1848,48,LOreal Shampoo,Haircare,4,1368,5472,1402.05,14-11-2021
1849,286,Maybelline Mascara,Makeup,4,450,1800,430.81,14-12-2017
1850,197,Colorbar Eyeliner,Makeup,3,1352,4056,1202,30-01-2022
1851,46,LOreal Shampoo,Haircare,3,570,1710,246.61,09-10-2017
1852,294,Minimalist Sunscreen,Skincare,2,1398,2796,852.88,09-02-2019
1853,20,Maybelline Mascara,Makeup,2,1082,2164,278.67,22-10-2018
1854,253,Maybelline Mascara,Makeup,4,1398,5592,949.95,19-11-2022
1855,215,Himalaya Face Pack,Skincare,2,1375,2750,306.52,29-04-2022
1856,218,Maybelline Mascara,Makeup,1,814,814,172.57,24-12-2019
1857,87,Colorbar Eyeliner,Makeup,3,653,1959,563.43,06-04-2020
1858,267,Maybelline Mascara,Makeup,5,1483,7415,1226.19,29-06-2017
1859,145,LOreal Shampoo,Haircare,4,335,1340,238.28,27-08-2022
1860,185,Nykaa Nail Polish,Makeup,3,798,2394,339.28,10-01-2020
1861,172,Mamaearth Face Wash,Skincare,4,1262,5048,1166.23,16-03-2020
1862,146,Himalaya Face Pack,Skincare,1,363,363,65.91,05-11-2020
1863,292,Plum Serum,Skincare,5,1090,5450,1290.49,27-09-2018
1864,121,Maybelline Mascara,Makeup,3,1150,3450,1000.46,15-04-2020
1865,250,Plum Serum,Skincare,4,1488,5952,1784.45,14-02-2017
1866,232,Colorbar Eyeliner,Makeup,4,1393,5572,1900.03,15-04-2018
1867,45,Maybelline Mascara,Makeup,4,424,1696,429.76,30-12-2022
1868,114,Lakme Lipstick,Makeup,3,360,1080,271.6,11-10-2020
1869,67,Minimalist Sunscreen,Skincare,2,456,912,253.85,22-09-2021
1870,298,Himalaya Face Pack,Skincare,3,485,1455,242.31,22-02-2022
1871,267,Nykaa Nail Polish,Makeup,3,381,1143,143.13,21-07-2022
1872,240,Minimalist Sunscreen,Skincare,2,1310,2620,847.46,04-09-2018
1873,240,Plum Serum,Skincare,3,227,681,151.14,22-11-2019
1874,253,Nykaa Nail Polish,Makeup,3,1366,4098,1395.08,13-07-2020
1875,43,Minimalist Sunscreen,Skincare,4,1007,4028,858.55,23-05-2021
1876,295,Maybelline Mascara,Makeup,5,1454,7270,2301.99,22-07-2017
1877,96,Biotique Cream,Skincare,2,622,1244,371.25,13-05-2021
1878,164,Maybelline Mascara,Makeup,3,919,2757,345.36,01-09-2020
1879,231,Himalaya Face Pack,Skincare,4,916,3664,751.99,10-11-2022
1880,16,Colorbar Eyeliner,Makeup,2,449,898,154.82,02-03-2020
1881,29,Minimalist Sunscreen,Skincare,1,1219,1219,197.3,02-07-2020
1882,193,Biotique Cream,Skincare,2,212,424,105.97,24-06-2018
1883,262,Biotique Cream,Skincare,3,1119,3357,951.29,22-06-2020
1884,129,Mamaearth Face Wash,Skincare,5,1098,5490,956.95,28-04-2022
1885,233,Colorbar Eyeliner,Makeup,1,758,758,201.98,06-06-2017
1886,192,Plum Serum,Skincare,4,595,2380,604.52,22-01-2018
1887,211,Nykaa Nail Polish,Makeup,1,497,497,141.28,17-06-2020
1888,28,Minimalist Sunscreen,Skincare,5,1230,6150,878.19,17-10-2020
1889,277,Himalaya Face Pack,Skincare,2,1127,2254,337.39,26-02-2020
1890,143,Biotique Cream,Skincare,5,331,1655,533.67,11-08-2020
1891,84,Minimalist Sunscreen,Skincare,4,417,1668,350.17,08-08-2018
1892,118,Lakme Lipstick,Makeup,2,268,536,66.13,02-03-2022
1893,47,Maybelline Mascara,Makeup,4,543,2172,302.78,21-05-2021
1894,200,Plum Serum,Skincare,4,1008,4032,747.7,07-01-2018
1895,71,Himalaya Face Pack,Skincare,5,610,3050,1050.64,20-02-2022
1896,52,LOreal Shampoo,Haircare,4,764,3056,612.16,17-09-2018
1897,53,Biotique Cream,Skincare,4,882,3528,564.28,01-09-2018
1898,81,Mamaearth Face Wash,Skincare,2,515,1030,299.5,12-03-2018
1899,239,Biotique Cream,Skincare,1,1236,1236,228.67,04-04-2022
1900,234,Himalaya Face Pack,Skincare,5,1137,5685,1524.76,05-01-2020
1901,135,Himalaya Face Pack,Skincare,5,1382,6910,1769.46,24-04-2020
1902,8,Himalaya Face Pack,Skincare,1,1383,1383,217.13,08-09-2022
1903,105,Plum Serum,Skincare,4,745,2980,592.73,08-08-2017
1904,112,Nykaa Nail Polish,Makeup,1,258,258,39.26,02-12-2019
1905,256,Colorbar Eyeliner,Makeup,4,1447,5788,1146.58,01-02-2019
1906,216,Colorbar Eyeliner,Makeup,3,981,2943,404.63,02-03-2018
1907,263,Biotique Cream,Skincare,5,303,1515,298.63,08-11-2019
1908,219,Nykaa Nail Polish,Makeup,4,1293,5172,822.96,05-06-2018
1909,271,Nykaa Nail Polish,Makeup,5,1122,5610,1930.72,03-11-2022
1910,283,Minimalist Sunscreen,Skincare,1,909,909,175,12-06-2019
1911,46,LOreal Shampoo,Haircare,5,284,1420,236.14,15-03-2021
1912,209,Lakme Lipstick,Makeup,2,1245,2490,254.48,26-09-2022
1913,100,Plum Serum,Skincare,3,1219,3657,1049.17,01-02-2022
1914,18,Mamaearth Face Wash,Skincare,4,969,3876,1162.08,23-03-2018
1915,124,Mamaearth Face Wash,Skincare,1,1135,1135,299.13,31-08-2017
1916,1,Lakme Lipstick,Makeup,5,597,2985,457.85,11-05-2019
1917,207,Himalaya Face Pack,Skincare,4,550,2200,263.53,09-03-2019
1918,134,Himalaya Face Pack,Skincare,5,1340,6700,1031.51,29-08-2022
1919,157,Nykaa Nail Polish,Makeup,1,931,931,318.74,23-01-2021
1920,16,Maybelline Mascara,Makeup,1,601,601,188.51,25-03-2021
1921,211,Colorbar Eyeliner,Makeup,5,630,3150,526.29,25-10-2017
1922,215,Minimalist Sunscreen,Skincare,2,513,1026,337.89,05-10-2021
1923,161,Plum Serum,Skincare,4,1329,5316,1196.46,27-12-2021
1924,203,Maybelline Mascara,Makeup,4,214,856,89.52,07-10-2019
1925,296,Mamaearth Face Wash,Skincare,4,361,1444,449.46,19-10-2022
1926,14,Lakme Lipstick,Makeup,3,1249,3747,861.2,05-07-2022
1927,59,LOreal Shampoo,Haircare,1,1007,1007,232.77,12-12-2022
1928,298,LOreal Shampoo,Haircare,1,329,329,88.79,17-01-2019
1929,269,Nykaa Nail Polish,Makeup,2,953,1906,498.34,20-06-2020
1930,93,Biotique Cream,Skincare,2,415,830,119.98,21-12-2020
1931,179,Himalaya Face Pack,Skincare,1,485,485,90,15-04-2022
1932,266,Maybelline Mascara,Makeup,3,244,732,179.72,09-09-2020
1933,72,Biotique Cream,Skincare,3,737,2211,363.32,09-10-2018
1934,122,Nykaa Nail Polish,Makeup,3,370,1110,324.09,11-11-2019
1935,162,Mamaearth Face Wash,Skincare,3,445,1335,352.37,26-07-2022
1936,32,Biotique Cream,Skincare,5,1340,6700,2158.05,24-04-2021
1937,152,Nykaa Nail Polish,Makeup,1,1398,1398,348.08,09-04-2022
1938,227,Lakme Lipstick,Makeup,3,1493,4479,1298.47,14-10-2020
1939,243,Plum Serum,Skincare,1,667,667,167.59,07-03-2017
1940,136,Mamaearth Face Wash,Skincare,4,310,1240,333.33,30-12-2022
1941,24,Colorbar Eyeliner,Makeup,5,1127,5635,1514.78,22-02-2018
1942,188,Nykaa Nail Polish,Makeup,1,1109,1109,326.31,12-11-2017
1943,73,Maybelline Mascara,Makeup,3,863,2589,761.43,04-07-2017
1944,76,Nykaa Nail Polish,Makeup,4,1200,4800,1083.31,08-06-2022
1945,167,Mamaearth Face Wash,Skincare,3,285,855,217.09,23-04-2021
1946,266,Biotique Cream,Skincare,1,1497,1497,264.45,01-05-2022
1947,17,Plum Serum,Skincare,3,292,876,209.86,18-05-2021
1948,287,Himalaya Face Pack,Skincare,3,517,1551,425.29,25-07-2017
1949,14,LOreal Shampoo,Haircare,5,1385,6925,2416.49,03-07-2022
1950,27,Minimalist Sunscreen,Skincare,4,1425,5700,1143.17,17-12-2019
1951,54,Biotique Cream,Skincare,5,1206,6030,1831.5,08-10-2022
1952,12,Plum Serum,Skincare,2,525,1050,348.35,17-05-2019
1953,238,Plum Serum,Skincare,1,1485,1485,370.59,17-12-2022
1954,178,Mamaearth Face Wash,Skincare,5,1218,6090,1085.43,09-06-2019
1955,116,Lakme Lipstick,Makeup,2,537,1074,193.13,01-12-2018
1956,271,LOreal Shampoo,Haircare,3,1354,4062,1095.82,15-09-2017
1957,84,Maybelline Mascara,Makeup,1,1323,1323,357.31,18-01-2018
1958,201,Maybelline Mascara,Makeup,2,493,986,185.86,30-03-2019
1959,217,Minimalist Sunscreen,Skincare,3,603,1809,589.18,21-09-2020
1960,134,Plum Serum,Skincare,3,1280,3840,532.3,17-01-2020
1961,76,Nykaa Nail Polish,Makeup,5,1023,5115,1084.33,22-10-2019
1962,211,Minimalist Sunscreen,Skincare,5,958,4790,683.11,03-10-2021
1963,91,Plum Serum,Skincare,4,841,3364,952.55,15-12-2022
1964,297,Nykaa Nail Polish,Makeup,3,1353,4059,453.35,25-11-2022
1965,104,LOreal Shampoo,Haircare,2,239,478,164.21,01-03-2018
1966,280,Nykaa Nail Polish,Makeup,1,525,525,175.12,05-05-2018
1967,255,Mamaearth Face Wash,Skincare,5,824,4120,1179.97,24-12-2019
1968,80,Colorbar Eyeliner,Makeup,4,1094,4376,1030.7,02-10-2021
1969,49,Lakme Lipstick,Makeup,3,1262,3786,1202.19,28-12-2019
1970,25,LOreal Shampoo,Haircare,4,321,1284,252.9,11-05-2017
1971,279,Plum Serum,Skincare,5,303,1515,193.82,22-12-2022
1972,76,Plum Serum,Skincare,1,1498,1498,487.21,28-02-2017
1973,64,Biotique Cream,Skincare,4,663,2652,476.68,05-04-2019
1974,152,Himalaya Face Pack,Skincare,1,233,233,58.81,05-04-2020
1975,7,Biotique Cream,Skincare,4,303,1212,257.37,13-03-2020
1976,20,Biotique Cream,Skincare,4,685,2740,667.33,11-08-2021
1977,170,Minimalist Sunscreen,Skincare,3,1368,4104,1077.44,02-02-2018
1978,56,Plum Serum,Skincare,5,907,4535,888.26,03-05-2020
1979,76,LOreal Shampoo,Haircare,4,475,1900,224.77,04-01-2017
1980,202,Himalaya Face Pack,Skincare,2,869,1738,189.62,25-09-2018
1981,218,Nykaa Nail Polish,Makeup,5,453,2265,343.02,05-11-2018
1982,166,Mamaearth Face Wash,Skincare,3,1096,3288,453.02,09-12-2021
1983,146,Colorbar Eyeliner,Makeup,5,481,2405,262.16,06-08-2021
1984,277,Lakme Lipstick,Makeup,5,928,4640,510.81,20-11-2017
1985,109,Minimalist Sunscreen,Skincare,1,1490,1490,320.81,20-04-2018
1986,166,Himalaya Face Pack,Skincare,2,254,508,89.89,14-03-2018
1987,280,Minimalist Sunscreen,Skincare,1,1464,1464,235.89,23-11-2017
1988,270,Lakme Lipstick,Makeup,3,583,1749,366.45,13-03-2022
1989,112,Minimalist Sunscreen,Skincare,4,318,1272,171.5,27-05-2022
1990,72,Colorbar Eyeliner,Makeup,5,1320,6600,1841.06,18-05-2022
1991,35,Minimalist Sunscreen,Skincare,1,599,599,146.65,02-10-2017
1992,233,Minimalist Sunscreen,Skincare,2,993,1986,415.32,24-12-2022
1993,157,Colorbar Eyeliner,Makeup,5,973,4865,1523.42,04-11-2021
1994,257,Lakme Lipstick,Makeup,4,1125,4500,499.19,04-08-2017
1995,297,Biotique Cream,Skincare,5,1441,7205,869.97,30-01-2021
1996,39,Maybelline Mascara,Makeup,1,651,651,180.77,27-05-2021
1997,234,Lakme Lipstick,Makeup,5,853,4265,1026.57,08-02-2018
1998,287,Himalaya Face Pack,Skincare,4,1411,5644,1080.68,29-06-2018
1999,38,Plum Serum,Skincare,4,1372,5488,984.75,26-04-2021
2000,214,Biotique Cream,Skincare,3,666,1998,463.34,16-02-2017
